Date,Department,Baskets,Items,Avg_Items,Sales,Avg_Sale,Scan_Rate,Scan_Sales
12/25/21,Meat/Fish,4,14,3.5,230.00,57.50,100,230.00
12/25/21,Service Fees,5,0,0,6.05,1.21,0,0.00
12/25/21,Snacks,1,1,1,0.25,0.25,100,0.25
12/26/21,Cleaning&body,1,11,11,55.00,55.00,100,55.00
12/26/21,General Food,9,34,3.8,316.25,35.13,100,316.25
12/26/21,Meat/Fish,1,2,2,30.00,30.00,100,30.00
12/26/21,Pinless Recharge,1,1,1,2.00,2.00,0,0.00
12/26/21,Service Fees,12,0,0,11.54,0.96,0,0.00
12/26/21,Snacks,1,6,6,5.00,5.00,100,5.00
12/27/21,Cleaning&body,1,2,2,6.00,6.00,100,6.00
12/27/21,Drinks,1,4,4,6.00,6.00,100,6.00
12/27/21,General Food,7,47,6.7,427.98,61.14,100,427.98
12/27/21,Service Fees,8,0,0,4.05,0.50,0,0.00
12/27/21,Snacks,3,6,2,7.25,2.41,100,7.25
12/28/21,General Food,4,10,2.5,56.00,14.00,100,56.00
12/28/21,Service Fees,4,0,0,0.80,0.20,0,0.00
12/29/21,General Food,6,26,4.3,291.50,48.58,100,291.50
12/29/21,Meat/Fish,2,4,2,50.00,25.00,100,50.00
12/29/21,Pinless Recharge,1,1,1,2.00,2.00,0,0.00
12/29/21,Service Fees,7,0,0,6.46,0.92,0,0.00
12/30/21,Condiments,1,3,3,4.50,4.50,100,4.50
12/30/21,Drinks,1,1,1,1.50,1.50,100,1.50
12/30/21,General Food,7,51,7.3,371.98,53.14,100,371.98
12/30/21,Meat/Fish,3,9,3,90.00,30.00,100,90.00
12/30/21,Service Fees,8,0,0,4.94,0.61,0,0.00
12/30/21,Snacks,1,5,5,7.50,7.50,100,7.50
12/31/21,Cleaning&body,1,1,1,18.00,18.00,100,18.00
12/31/21,Drinks,2,7,3.5,11.00,5.50,100,11.00
12/31/21,General Food,9,26,2.9,276.38,30.70,100,276.38
12/31/21,Meat/Fish,2,2,1,23.50,11.75,100,23.50
12/31/21,Pinless Recharge,3,3,1,9.00,3.00,0,0.00
12/31/21,Service Fees,14,0,0,8.20,0.58,0,0.00
1/2/22,Cleaning&body,1,3,3,27.00,27.00,100,27.00
1/2/22,General Food,1,2,2,6.00,6.00,100,6.00
1/2/22,Service Fees,1,0,0,1.32,1.32,0,0.00
1/3/22,General Food,2,27,13.5,365.39,182.69,100,365.39
1/3/22,Meat/Fish,1,1,1,10.00,10.00,100,10.00
1/3/22,Service Fees,2,0,0,0.00,0.00,0,0.00
1/3/22,Snacks,2,6,3,5.25,2.62,100,5.25
1/4/22,Drinks,2,2,1,2.00,1.00,100,2.00
1/4/22,General Food,4,19,4.8,168.75,42.18,100,168.75
1/4/22,Pinless Recharge,1,1,1,5.00,5.00,0,0.00
1/4/22,Service Fees,4,0,0,0.68,0.17,0,0.00
1/4/22,Snacks,2,4,2,2.25,1.12,100,2.25
1/5/22,Drinks,1,2,2,2.00,2.00,100,2.00
1/5/22,General Food,2,16,8,497.22,248.61,100,497.22
1/5/22,Pinless Recharge,1,1,1,20.00,20.00,0,0.00
1/5/22,Service Fees,4,0,0,0.00,0.00,0,0.00
1/5/22,Snacks,2,3,1.5,4.09,2.04,100,4.09
1/6/22,Drinks,1,1,1,35.00,35.00,100,35.00
1/6/22,General Food,12,66,5.5,931.98,77.66,100,931.98
1/6/22,Meat/Fish,3,5,1.7,60.00,20.00,100,60.00
1/6/22,Service Fees,13,0,0,10.80,0.83,0,0.00
1/6/22,Snacks,3,4,1.3,9.25,3.08,100,9.25
1/7/22,General Food,5,38,7.6,381.00,76.20,100,381.00
1/7/22,Meat/Fish,1,2,2,40.00,40.00,100,40.00
1/7/22,Service Fees,5,0,0,0.00,0.00,0,0.00
1/8/22,Cleaning&body,1,2,2,21.00,21.00,100,21.00
1/8/22,Drinks,3,5,1.7,39.50,13.16,100,39.50
1/8/22,General Food,10,56,5.6,292.00,29.20,100,292.00
1/8/22,Meat/Fish,1,1,1,10.00,10.00,100,10.00
1/8/22,Service Fees,10,0,0,3.33,0.33,0,0.00
1/8/22,Snacks,2,4,2,5.00,2.50,100,5.00
1/9/22,Cleaning&body,1,1,1,13.00,13.00,100,13.00
1/9/22,Drinks,6,7,1.2,75.00,12.50,100,75.00
1/9/22,General Food,16,81,5.1,1016.46,63.52,100,1016.46
1/9/22,Meat/Fish,4,4,1,80.00,20.00,100,80.00
1/9/22,Service Fees,16,0,0,8.37,0.52,0,0.00
1/10/22,Cleaning&body,1,1,1,8.00,8.00,100,8.00
1/10/22,Drinks,1,3,3,3.00,3.00,100,3.00
1/10/22,General Food,4,20,5,270.44,67.61,100,270.44
1/10/22,Service Fees,4,0,0,1.44,0.36,0,0.00
1/10/22,Snacks,1,3,3,3.00,3.00,100,3.00
1/11/22,Drinks,1,3,3,4.00,4.00,100,4.00
1/11/22,General Food,3,5,1.7,124.26,41.42,100,124.26
1/11/22,Service Fees,3,0,0,0.72,0.24,0,0.00
1/12/22,Drinks,4,5,1.3,46.50,11.62,100,46.50
1/12/22,General Food,9,59,6.6,547.23,60.80,100,547.23
1/12/22,Meat/Fish,1,1,1,10.00,10.00,100,10.00
1/12/22,Service Fees,9,0,0,3.12,0.34,0,0.00
1/13/22,Drinks,3,9,3,17.50,5.83,100,17.50
1/13/22,General Food,9,61,6.8,546.64,60.73,100,546.64
1/13/22,Meat/Fish,1,2,2,30.00,30.00,100,30.00
1/13/22,Service Fees,9,0,0,1.92,0.21,0,0.00
1/13/22,Snacks,4,13,3.3,17.75,4.43,100,17.75
1/14/22,Drinks,4,9,2.3,14.75,3.68,100,14.75
1/14/22,Frozen,1,1,1,5.50,5.50,100,5.50
1/14/22,General Food,9,54,6,753.76,83.75,100,753.76
1/14/22,Meat/Fish,2,2,1,30.00,15.00,100,30.00
1/14/22,Pinless Recharge,1,1,1,10.00,10.00,0,0.00
1/14/22,Service Fees,11,0,0,7.02,0.63,0,0.00
1/14/22,Snacks,3,7,2.3,13.00,4.33,100,13.00
1/15/22,Drinks,1,3,3,38.00,38.00,100,38.00
1/15/22,General Food,9,77,8.6,753.17,83.68,100,753.17
1/15/22,Meat/Fish,1,1,1,20.00,20.00,100,20.00
1/15/22,Service Fees,9,0,0,3.88,0.43,0,0.00
1/15/22,Snacks,3,7,2.3,3.00,1.00,100,3.00
1/16/22,Cleaning&body,1,1,1,5.00,5.00,100,5.00
1/16/22,Drinks,1,1,1,1.00,1.00,100,1.00
1/16/22,General Food,5,42,8.4,347.23,69.44,100,347.23
1/16/22,Meat/Fish,3,4,1.3,50.00,16.66,100,50.00
1/16/22,Service Fees,5,0,0,2.78,0.55,0,0.00
1/16/22,Snacks,1,4,4,6.00,6.00,100,6.00
1/17/22,Drinks,2,2,1,2.50,1.25,100,2.50
1/17/22,General Food,2,19,9.5,147.74,73.87,100,147.74
1/17/22,Service Fees,3,0,0,0.00,0.00,0,0.00
1/17/22,Snacks,2,8,4,10.00,5.00,100,10.00
1/18/22,General Food,3,7,2.3,78.40,26.13,100,78.40
1/18/22,Service Fees,3,0,0,0.52,0.17,0,0.00
1/19/22,Drinks,1,1,1,7.00,7.00,100,7.00
1/19/22,General Food,4,32,8,322.29,80.57,100,322.29
1/19/22,Service Fees,4,0,0,0.00,0.00,0,0.00
1/19/22,Snacks,3,7,2.3,16.50,5.50,100,16.50
1/20/22,General Food,3,6,2,36.00,12.00,100,36.00
1/20/22,Service Fees,3,0,0,0.24,0.08,0,0.00
1/21/22,Drinks,1,3,3,3.00,3.00,100,3.00
1/21/22,General Food,6,40,6.7,250.49,41.74,100,250.49
1/21/22,Meat/Fish,3,5,1.7,70.00,23.33,100,70.00
1/21/22,Service Fees,7,0,0,7.40,1.05,0,0.00
1/21/22,Snacks,1,2,2,1.00,1.00,100,1.00
1/22/22,Cleaning&body,2,2,1,31.00,15.50,100,31.00
1/22/22,General Food,8,57,7.1,371.88,46.48,100,371.88
1/22/22,Meat/Fish,1,3,3,60.00,60.00,100,60.00
1/22/22,Service Fees,11,0,0,7.00,0.63,0,0.00
1/22/22,Snacks,3,15,5,18.50,6.16,100,18.50
1/23/22,Drinks,1,1,1,36.00,36.00,100,36.00
1/23/22,General Food,6,52,8.7,560.90,93.48,100,560.90
1/23/22,Meat/Fish,1,3,3,50.00,50.00,100,50.00
1/23/22,Service Fees,6,0,0,0.46,0.07,0,0.00
1/23/22,Snacks,2,9,4.5,11.00,5.50,100,11.00
1/24/22,Drinks,2,5,2.5,7.00,3.50,100,7.00
1/24/22,General Food,4,31,7.8,340.85,85.21,100,340.85
1/24/22,Service Fees,4,0,0,0.89,0.22,0,0.00
1/25/22,General Food,1,4,4,19.00,19.00,100,19.00
1/25/22,Service Fees,1,0,0,0.76,0.76,0,0.00
1/26/22,Cleaning&body,1,1,1,8.00,8.00,100,8.00
1/26/22,Condiments,1,3,3,4.50,4.50,100,4.50
1/26/22,General Food,4,70,17.5,526.02,131.50,100,526.02
1/26/22,Meat/Fish,2,3,1.5,60.00,30.00,100,60.00
1/26/22,Service Fees,5,0,0,0.40,0.08,0,0.00
1/26/22,Snacks,2,6,3,8.00,4.00,100,8.00
1/27/22,Drinks,1,1,1,36.00,36.00,100,36.00
1/27/22,General Food,5,19,3.8,164.00,32.80,100,164.00
1/27/22,Service Fees,5,0,0,2.82,0.56,0,0.00
1/28/22,Clothes,1,3,3,30.00,30.00,100,30.00
1/28/22,General Food,5,10,2,227.25,45.45,100,227.25
1/28/22,Meat/Fish,1,1,1,10.00,10.00,100,10.00
1/28/22,Service Fees,5,0,0,9.95,1.99,0,0.00
1/28/22,Snacks,1,1,1,1.00,1.00,100,1.00
1/29/22,Cleaning&body,1,2,2,10.00,10.00,100,10.00
1/29/22,Drinks,1,1,1,35.00,35.00,100,35.00
1/29/22,General Food,11,53,4.8,476.71,43.33,100,476.71
1/29/22,Meat/Fish,3,6,2,120.00,40.00,100,120.00
1/29/22,Service Fees,12,0,0,8.16,0.68,0,0.00
1/29/22,Snacks,2,11,5.5,4.25,2.12,100,4.25
1/30/22,Cleaning&body,2,3,1.5,31.00,15.50,100,31.00
1/30/22,Drinks,1,1,1,1.00,1.00,100,1.00
1/30/22,General Food,3,6,2,193.01,64.33,100,193.01
1/30/22,Meat/Fish,1,1,1,10.00,10.00,100,10.00
1/30/22,Service Fees,6,0,0,5.81,0.96,0,0.00
1/30/22,Snacks,1,3,3,0.75,0.75,100,0.75
1/31/22,Drinks,2,5,2.5,41.75,20.87,100,41.75
1/31/22,General Food,6,39,6.5,689.70,114.95,100,689.70
1/31/22,Household,1,1,1,4.00,4.00,100,4.00
1/31/22,Meat/Fish,2,6,3,110.00,55.00,100,110.00
1/31/22,Service Fees,6,0,0,3.04,0.50,0,0.00
2/1/22,Cleaning&body,2,4,2,26.00,13.00,100,26.00
2/1/22,Drinks,2,3,1.5,2.75,1.37,100,2.75
2/1/22,General Food,8,79,9.9,791.71,98.96,100,791.71
2/1/22,Meat/Fish,7,10,1.4,130.00,18.57,100,130.00
2/1/22,Service Fees,11,0,0,8.03,0.73,0,0.00
2/2/22,Drinks,4,6,1.5,143.00,35.75,100,143.00
2/2/22,General Food,12,108,9,1083.66,90.30,100,1083.66
2/2/22,Meat/Fish,4,4,1,60.00,15.00,100,60.00
2/2/22,Service Fees,13,0,0,8.21,0.63,0,0.00
2/2/22,Snacks,2,5,2.5,1.75,0.87,100,1.75
2/3/22,General Food,4,38,9.5,302.75,75.68,100,302.75
2/3/22,Meat/Fish,2,2,1,40.00,20.00,100,40.00
2/3/22,Service Fees,4,0,0,1.92,0.48,0,0.00
2/4/22,Drinks,2,6,3,6.00,3.00,100,6.00
2/4/22,General Food,3,107,35.7,589.18,196.39,100,589.18
2/4/22,Service Fees,3,0,0,0.00,0.00,0,0.00
2/4/22,Snacks,2,12,6,17.50,8.75,100,17.50
2/5/22,Drinks,4,4,1,106.50,26.62,100,106.50
2/5/22,General Food,8,89,11.1,716.54,89.56,100,716.54
2/5/22,Household,1,1,1,23.99,23.99,100,23.99
2/5/22,Meat/Fish,5,8,1.6,83.50,16.70,100,83.50
2/5/22,Service Fees,9,0,0,6.61,0.73,0,0.00
2/5/22,Snacks,2,6,3,6.00,3.00,100,6.00
2/6/22,Cleaning&body,2,2,1,10.00,5.00,100,10.00
2/6/22,Drinks,2,2,1,16.00,8.00,100,16.00
2/6/22,General Food,8,54,6.8,452.20,56.52,100,452.20
2/6/22,Service Fees,10,0,0,6.40,0.64,0,0.00
2/6/22,Snacks,2,7,3.5,4.50,2.25,100,4.50
2/7/22,Cleaning&body,1,1,1,10.00,10.00,100,10.00
2/7/22,Condiments,2,9,4.5,13.50,6.75,100,13.50
2/7/22,Drinks,1,3,3,3.00,3.00,100,3.00
2/7/22,General Food,9,85,9.4,1057.53,117.50,100,1057.53
2/7/22,Household,1,3,3,12.00,12.00,100,12.00
2/7/22,Meat/Fish,1,1,1,10.00,10.00,100,10.00
2/7/22,Pinless Recharge,1,1,1,4.00,4.00,0,0.00
2/7/22,Service Fees,10,0,0,1.74,0.17,0,0.00
2/7/22,Snacks,2,11,5.5,14.90,7.45,100,14.90
2/8/22,Drinks,3,3,1,72.00,24.00,100,72.00
2/8/22,General Food,10,59,5.9,696.68,69.66,100,696.68
2/8/22,Meat/Fish,1,2,2,20.00,20.00,100,20.00
2/8/22,Service Fees,11,0,0,1.12,0.10,0,0.00
2/8/22,Snacks,5,13,2.6,20.25,4.05,100,20.25
2/8/22,Tobacco,3,3,1,6.00,2.00,100,6.00
2/9/22,Drinks,1,1,1,1.00,1.00,100,1.00
2/9/22,General Food,7,75,10.7,707.10,101.01,100,707.10
2/9/22,Service Fees,7,0,0,0.00,0.00,0,0.00
2/9/22,Snacks,2,4,2,8.00,4.00,100,8.00
2/10/22,Cleaning&body,1,1,1,3.00,3.00,100,3.00
2/10/22,General Food,9,43,4.8,678.83,75.42,100,678.83
2/10/22,Service Fees,9,0,0,3.79,0.42,0,0.00
2/10/22,Snacks,3,10,3.3,11.25,3.75,100,11.25
2/11/22,Drinks,3,9,3,76.75,25.58,100,76.75
2/11/22,General Food,10,72,7.2,462.42,46.24,100,462.42
2/11/22,Meat/Fish,3,3,1,40.00,13.33,100,40.00
2/11/22,Service Fees,10,0,0,4.18,0.41,0,0.00
2/11/22,Snacks,1,7,7,11.50,11.50,100,11.50
2/12/22,Cleaning&body,1,2,2,21.00,21.00,100,21.00
2/12/22,Drinks,6,8,1.3,77.50,12.91,100,77.50
2/12/22,General Food,15,119,7.9,1247.12,83.14,100,1247.12
2/12/22,Meat/Fish,7,12,1.7,190.00,27.14,100,190.00
2/12/22,Service Fees,16,0,0,5.49,0.34,0,0.00
2/12/22,Snacks,2,4,2,4.00,2.00,100,4.00
2/13/22,General Food,1,2,2,64.99,64.99,100,64.99
2/13/22,Service Fees,1,0,0,2.60,2.60,0,0.00
2/14/22,Cleaning&body,2,3,1.5,46.00,23.00,100,46.00
2/14/22,General Food,7,31,4.4,726.22,103.74,100,726.22
2/14/22,Meat/Fish,4,5,1.3,80.00,20.00,100,80.00
2/14/22,Service Fees,10,0,0,5.12,0.51,0,0.00
2/15/22,Drinks,5,9,1.8,76.00,15.20,100,76.00
2/15/22,General Food,10,57,5.7,644.51,64.45,100,644.51
2/15/22,Meat/Fish,3,4,1.3,70.00,23.33,100,70.00
2/15/22,Service Fees,11,0,0,6.76,0.61,0,0.00
2/15/22,Snacks,3,7,2.3,4.75,1.58,100,4.75
2/16/22,General Food,6,47,7.8,461.50,76.91,100,461.50
2/16/22,Service Fees,6,0,0,0.64,0.10,0,0.00
2/17/22,Drinks,1,2,2,2.00,2.00,100,2.00
2/17/22,General Food,4,23,5.8,492.93,123.23,100,492.93
2/17/22,Meat/Fish,1,5,5,80.00,80.00,100,80.00
2/17/22,Service Fees,5,0,0,10.00,2.00,0,0.00
2/18/22,Drinks,1,1,1,40.00,40.00,100,40.00
2/18/22,General Food,5,28,5.6,264.93,52.98,100,264.93
2/18/22,Meat/Fish,1,2,2,20.00,20.00,100,20.00
2/18/22,Pinless Recharge,1,1,1,20.00,20.00,0,0.00
2/18/22,Service Fees,6,0,0,4.94,0.82,0,0.00
2/19/22,Drinks,1,1,1,40.00,40.00,100,40.00
2/19/22,General Food,7,41,5.9,580.13,82.87,100,580.13
2/19/22,Meat/Fish,1,1,1,10.00,10.00,100,10.00
2/19/22,Service Fees,7,0,0,2.45,0.35,0,0.00
2/20/22,Drinks,2,6,3,86.00,43.00,100,86.00
2/20/22,General Food,10,75,7.5,617.24,61.72,100,617.24
2/20/22,Meat/Fish,5,8,1.6,150.00,30.00,100,150.00
2/20/22,Service Fees,11,0,0,13.38,1.21,0,0.00
2/21/22,General Food,6,43,7.2,348.95,58.15,100,348.95
2/21/22,Meat/Fish,1,3,3,30.00,30.00,100,30.00
2/21/22,Pinless Recharge,1,1,1,5.00,5.00,0,0.00
2/21/22,Service Fees,7,0,0,1.84,0.26,0,0.00
2/21/22,Snacks,1,2,2,2.00,2.00,100,2.00
2/22/22,General Food,8,59,7.4,410.61,51.32,100,410.61
2/22/22,Meat/Fish,2,3,1.5,30.00,15.00,100,30.00
2/22/22,Service Fees,8,0,0,3.96,0.49,0,0.00
2/23/22,General Food,2,7,3.5,39.00,19.50,100,39.00
2/23/22,Service Fees,2,0,0,0.80,0.40,0,0.00
2/24/22,Drinks,1,3,3,120.00,120.00,100,120.00
2/24/22,General Food,8,60,7.5,869.05,108.63,100,869.05
2/24/22,Meat/Fish,4,9,2.3,140.00,35.00,100,140.00
2/24/22,Service Fees,9,0,0,5.52,0.61,0,0.00
2/25/22,Drinks,1,1,1,40.00,40.00,100,40.00
2/25/22,General Food,4,24,6,252.36,63.09,100,252.36
2/25/22,Pinless Recharge,2,2,1,15.00,7.50,0,0.00
2/25/22,Service Fees,6,0,0,0.00,0.00,0,0.00
2/25/22,Snacks,1,4,4,5.50,5.50,100,5.50
2/26/22,General Food,2,10,5,387.52,193.76,100,387.52
2/26/22,Meat/Fish,1,1,1,10.00,10.00,100,10.00
2/26/22,Pinless Recharge,1,1,1,10.00,10.00,0,0.00
2/26/22,Service Fees,3,0,0,0.00,0.00,0,0.00
2/27/22,Drinks,1,2,2,3.50,3.50,100,3.50
2/27/22,General Food,8,27,3.4,345.48,43.18,100,345.48
2/27/22,Meat/Fish,1,2,2,20.00,20.00,100,20.00
2/27/22,Service Fees,8,0,0,6.24,0.78,0,0.00
